"","1S","10S","11S","13S","14S","15S","2S","20S","21S","23S","26S","3S","5S","6S","7S","1P1","10P1","11P1","13P1","14P1","15P1","2P1","20P1","21P1","23P1","26P1","3P1","5P1","6P1","7P1","1P2","10P2","11P2","13P2","14P2","15P2","2P2","20P2","21P2","23P2","26P2","3P2","5P2","6P2","7P2"
"opn1SW1b*",4.80892897934708,5.3505808894186,4.71354597217136,4.70185585628823,5.18771708510998,4.92343654935711,4.60870473051763,4.61315679300187,4.5931171405636,4.54881485750188,5.33339361928644,3.93704227832328,5.00763255612307,4.18278046401702,5.37812751142312,4.37157018508633,4.68504732840757,4.03436622092267,3.9400519231994,4.86443021335888,3.88992427163261,4.37715267214283,4.73032136993232,4.17290443101538,5.03541192520671,4.02132939398437,4.26442670140947,4.69029428862062,4.65350855823494,2.99111280625292,5.03248132360114,4.95288911190426,5.17080331036122,4.79183828124782,4.7868815974623,4.8272829061601,4.63723816617185,4.86976148658151,4.48227517617363,5.36356442270476,4.56373905298932,5.00670230641098,4.55412684716997,5.1328975922182,3.73078282989611
"RH2a*",6.77312038932502,8.18168216873681,7.81145432724637,7.23014586342586,8.29930348685986,7.98523731980188,7.26284707631637,6.54394132510386,6.64053591051621,7.19653805855925,7.93009826424068,5.87060568967037,8.17582140732988,7.50796248308386,7.83320689735789,6.95438077405528,6.97634082019922,7.35957218929207,6.65608962819692,6.68007815354436,6.83478874844057,7.11078676162101,5.79958479007779,6.07331955968462,6.90105937359218,6.35305279280722,6.86609148483786,7.25382281120615,7.30390819752816,5.76688413464492,7.09672543791445,7.72022186984504,7.73118551029346,7.93112535371212,7.80716358027948,7.31928956818586,7.20947276253472,7.05759477174746,6.98567616380909,7.89508851295852,6.89032266680441,7.75461263400514,7.24251282574502,8.35546692892653,5.9763941665518
